customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,website_visits_per_month,cart_abandon_rate,churned,feedback_text,last_purchase_date,purchase_decision,Cluster,high_purchase_customer,purchase_label,Cluster_Label
866,62,0,3,69932,64,13,40.92,1,10,0.83,0,Very satisfied with my purchase.,2025-08-03,1,2,0,0,Potential Customer
867,19,0,1,54330,84,13,53.48,0,22,0.63,0,Good quality and value for money.,2025-05-06,1,0,0,0,High Value Customer
868,52,0,9,109798,42,20,44.74,5,21,0.42,0,The website is easy to use.,2025-07-29,1,1,0,0,Low Engagement Customer
869,38,1,5,77868,95,21,45.55,3,3,0.47,0,Very satisfied with my purchase.,2025-06-05,1,2,0,0,Potential Customer
870,23,0,9,41835,36,5,33.54,0,9,0.49,0,"Great experience, will shop again!",2025-09-11,1,0,0,0,High Value Customer
871,40,1,9,97654,60,33,60.45,10,8,0.87,0,Excellent customer service.,2025-08-12,1,3,1,1,Other
872,30,0,6,72141,77,23,44.35,6,13,0.8,0,Excellent customer service.,2025-08-09,1,0,1,1,High Value Customer
873,27,1,5,30716,58,25,32.72,8,10,0.13,0,"Great experience, will shop again!",2025-05-12,1,0,1,1,High Value Customer
874,27,0,3,42079,62,8,46.56,0,28,0.94,0,The website is easy to use.,2025-05-05,1,0,0,0,High Value Customer
875,35,1,5,46743,73,12,34.38,1,21,0.09,0,Excellent customer service.,2025-07-03,1,0,0,0,High Value Customer
876,57,0,5,79153,14,26,40.37,11,21,0.12,0,The website is easy to use.,2025-10-18,1,1,1,1,Low Engagement Customer
877,68,1,1,92431,69,39,55.12,14,17,0.98,1,"Poor quality, item broke after a week.",2024-09-09,1,2,1,1,Potential Customer
878,23,0,9,105624,10,18,39.7,5,21,0.32,0,"Great experience, will shop again!",2025-07-04,1,0,0,0,High Value Customer
879,61,0,4,133496,37,12,64.09,1,9,0.27,0,The website is easy to use.,2025-10-11,1,3,0,0,Other
880,65,0,1,30690,13,26,22.4,11,5,0.02,1,Customer service was unhelpful.,2024-12-19,1,1,1,1,Low Engagement Customer
881,55,1,5,60667,90,23,55.48,6,15,0.91,0,Excellent customer service.,2025-05-09,1,2,1,1,Potential Customer
882,36,0,8,97069,85,26,62.96,6,19,0.85,0,Very satisfied with my purchase.,2025-05-22,1,3,1,1,Other
883,30,1,1,68527,81,28,40.82,7,18,0.99,0,The website is easy to use.,2025-08-20,1,0,1,1,High Value Customer
884,43,0,4,75452,39,10,40.33,0,5,0.06,0,"Great experience, will shop again!",2025-08-27,1,0,0,0,High Value Customer
885,47,0,7,73831,56,14,47.61,2,9,0.3,0,Very satisfied with my purchase.,2025-09-26,1,0,0,0,High Value Customer
886,19,0,8,67740,22,4,41.85,0,17,0.36,0,The website is easy to use.,2025-09-19,1,0,0,0,High Value Customer
887,39,1,9,76163,57,27,40.05,8,3,0.39,0,Love the products and fast shipping.,2025-07-17,1,2,1,1,Potential Customer
888,64,1,6,64219,90,28,53.51,8,5,0.48,0,The website is easy to use.,2025-08-04,1,2,1,1,Potential Customer
889,70,0,3,85772,62,30,58.51,10,30,0.61,0,Good quality and value for money.,2025-08-15,1,2,1,1,Potential Customer
890,58,1,5,28824,13,32,35.51,15,13,0.22,1,"Poor quality, item broke after a week.",2023-11-26,1,1,1,1,Low Engagement Customer
891,19,1,2,61366,43,11,40.05,1,14,0.87,0,Excellent customer service.,2025-09-25,1,0,0,0,High Value Customer
892,42,1,5,31751,82,28,41.51,9,9,0.88,0,The website is easy to use.,2025-10-26,1,2,1,1,Potential Customer
893,65,1,6,52891,63,15,36.3,3,19,0.38,0,The website is easy to use.,2025-08-04,1,2,0,0,Potential Customer
894,44,1,1,51436,8,31,31.76,13,24,0.56,0,Good quality and value for money.,2025-07-18,1,1,1,1,Low Engagement Customer
895,28,0,8,98316,31,13,38.93,3,22,0.7,0,Very satisfied with my purchase.,2025-06-01,1,0,0,0,High Value Customer
896,45,1,2,62973,15,23,41.29,8,24,0.76,0,Excellent customer service.,2025-09-23,1,1,1,1,Low Engagement Customer
897,48,0,6,133072,54,36,52.84,11,22,0.97,0,Very satisfied with my purchase.,2025-10-01,1,3,1,1,Other
898,39,0,9,56860,70,13,45.51,2,8,0.82,0,"Great experience, will shop again!",2025-07-17,1,0,0,0,High Value Customer
899,20,1,9,124434,99,18,71.28,1,14,0.66,0,Very satisfied with my purchase.,2025-07-27,1,3,0,0,Other
900,39,1,1,77763,20,19,30.09,6,12,0.0,0,Very satisfied with my purchase.,2025-07-24,1,1,0,0,Low Engagement Customer
901,64,1,4,135381,39,34,59.8,12,18,0.69,0,Good quality and value for money.,2025-07-24,1,3,1,1,Other
902,34,0,3,52262,15,32,39.52,13,11,0.61,0,Love the products and fast shipping.,2025-08-22,1,1,1,1,Low Engagement Customer
903,48,1,9,54846,31,35,36.04,15,2,0.53,0,The website is easy to use.,2025-10-03,1,1,1,1,Low Engagement Customer
904,22,0,5,68946,37,10,33.68,1,19,0.73,0,Very satisfied with my purchase.,2025-10-06,1,0,0,0,High Value Customer
905,33,0,9,41019,8,21,28.9,9,7,0.05,0,The website is easy to use.,2025-10-01,1,1,0,0,Low Engagement Customer
906,54,0,0,163844,96,37,65.66,10,11,0.2,0,The website is easy to use.,2025-09-16,1,3,1,1,Other
907,21,0,1,79809,95,18,59.77,3,7,0.04,0,Excellent customer service.,2025-10-01,1,0,0,0,High Value Customer
908,41,0,9,96106,89,28,66.54,7,6,0.68,0,The website is easy to use.,2025-05-18,1,3,1,1,Other
909,31,0,8,118635,43,25,50.25,7,20,0.8,0,"Great experience, will shop again!",2025-05-10,1,0,1,1,High Value Customer
910,59,0,9,167152,75,35,68.94,9,20,0.6,0,Good quality and value for money.,2025-08-06,1,3,1,1,Other
911,45,1,5,32129,49,13,29.4,2,24,0.98,0,Very satisfied with my purchase.,2025-07-02,1,1,0,0,Low Engagement Customer
912,44,0,5,74439,90,16,57.46,2,14,0.15,0,Good quality and value for money.,2025-08-14,1,2,0,0,Potential Customer
913,29,0,1,43764,12,6,26.81,0,10,0.59,0,The website is easy to use.,2025-08-03,1,0,0,0,High Value Customer
914,48,0,5,37610,88,41,48.36,14,8,0.85,0,Love the products and fast shipping.,2025-10-08,1,2,1,1,Potential Customer
915,20,1,2,72752,11,5,34.25,0,13,0.81,0,Very satisfied with my purchase.,2025-06-27,1,0,0,0,High Value Customer
916,29,1,2,123874,28,27,56.06,9,8,0.33,0,Very satisfied with my purchase.,2025-09-02,1,3,1,1,Other
917,34,1,8,87111,80,37,49.28,12,7,0.35,0,Excellent customer service.,2025-08-06,1,2,1,1,Potential Customer
918,56,1,4,93772,56,10,51.56,0,30,0.56,0,The website is easy to use.,2025-07-05,1,0,0,0,High Value Customer
919,60,0,1,33200,77,22,39.76,5,11,0.36,0,Love the products and fast shipping.,2025-08-05,1,2,0,1,Potential Customer
920,40,0,0,119101,70,20,54.12,4,12,0.72,0,Good quality and value for money.,2025-07-30,1,3,0,0,Other
921,32,0,6,55644,60,30,46.35,11,4,0.42,0,Excellent customer service.,2025-10-21,1,2,1,1,Potential Customer
922,46,0,9,171787,19,18,67.44,3,17,0.86,0,The website is easy to use.,2025-10-23,1,3,0,0,Other
923,20,0,1,44031,33,6,35.9,0,11,0.53,0,Excellent customer service.,2025-09-02,1,0,0,0,High Value Customer
924,23,1,8,92312,12,18,42.78,5,9,0.46,0,"Great experience, will shop again!",2025-08-10,1,0,0,0,High Value Customer
925,45,0,5,39542,51,11,38.28,1,7,0.33,0,"Great experience, will shop again!",2025-08-26,1,0,0,0,High Value Customer
926,62,1,9,105224,20,12,42.94,2,24,0.97,1,"Poor quality, item broke after a week.",2024-08-31,1,1,0,0,Low Engagement Customer
927,36,1,3,23049,73,40,37.7,15,11,0.36,0,The website is easy to use.,2025-09-04,1,2,1,1,Potential Customer
928,25,1,5,20949,79,18,41.29,4,4,0.0,0,The website is easy to use.,2025-07-18,1,0,0,0,High Value Customer
929,56,1,0,174423,60,33,61.5,9,1,0.92,0,"Great experience, will shop again!",2025-09-12,1,3,1,1,Other
930,60,0,4,119050,42,37,51.39,13,16,0.09,0,The website is easy to use.,2025-06-25,1,3,1,1,Other
931,29,1,2,117045,42,14,60.89,1,29,0.53,0,Excellent customer service.,2025-09-08,1,0,0,0,High Value Customer
932,57,1,5,63046,96,38,60.66,13,18,0.26,0,Love the products and fast shipping.,2025-05-17,1,2,1,1,Potential Customer
933,66,0,9,70818,74,27,46.9,8,22,0.52,0,Excellent customer service.,2025-06-10,1,2,1,1,Potential Customer
934,60,1,9,125300,90,38,70.19,11,2,0.63,0,Excellent customer service.,2025-06-11,1,3,1,1,Other
935,19,1,9,43059,9,2,38.16,0,20,0.51,0,Very satisfied with my purchase.,2025-05-25,1,0,0,0,High Value Customer
936,58,1,5,56684,30,12,40.92,2,26,0.49,0,Very satisfied with my purchase.,2025-09-01,1,1,0,0,Low Engagement Customer
937,58,1,0,129669,45,35,59.89,11,6,0.14,0,Love the products and fast shipping.,2025-05-09,1,3,1,1,Other
938,47,1,5,74293,25,34,42.32,14,9,0.45,0,Very satisfied with my purchase.,2025-10-01,1,1,1,1,Low Engagement Customer
939,39,0,9,82175,96,41,51.96,13,2,0.09,0,"Great experience, will shop again!",2025-05-31,1,2,1,1,Potential Customer
940,52,1,9,139503,28,12,60.12,0,4,0.0,1,Customer service was unhelpful.,2023-12-11,1,3,0,0,Other
941,21,1,9,145073,45,17,55.32,3,7,0.3,0,"Great experience, will shop again!",2025-06-13,1,0,0,0,High Value Customer
942,29,0,8,116481,93,15,64.69,0,1,0.6,1,"Poor quality, item broke after a week.",2024-05-04,1,3,0,0,Other
943,25,1,5,26500,45,21,39.39,7,15,0.81,0,Very satisfied with my purchase.,2025-06-11,1,0,0,0,High Value Customer
944,70,1,4,79699,11,32,30.67,14,10,0.14,0,Excellent customer service.,2025-07-31,1,1,1,1,Low Engagement Customer
945,46,0,4,61579,52,23,50.84,7,7,0.78,0,Good quality and value for money.,2025-05-06,1,2,1,1,Potential Customer
946,65,1,1,74440,71,15,47.88,3,7,0.88,0,Good quality and value for money.,2025-05-07,1,2,0,0,Potential Customer
947,49,1,9,169384,83,24,79.51,4,30,0.08,0,Excellent customer service.,2025-05-10,1,3,1,1,Other
948,45,1,4,68487,82,43,51.91,15,7,0.8,0,Very satisfied with my purchase.,2025-08-01,1,2,1,1,Potential Customer
949,18,0,9,109665,75,13,58.83,0,21,0.85,0,Love the products and fast shipping.,2025-10-22,1,0,0,0,High Value Customer
950,37,0,9,81688,94,20,46.03,3,14,0.71,0,Good quality and value for money.,2025-06-02,1,0,0,0,High Value Customer
951,45,1,7,69329,40,13,32.74,2,23,0.25,0,Very satisfied with my purchase.,2025-09-19,1,1,0,0,Low Engagement Customer
952,29,1,5,71385,36,17,47.65,4,11,0.93,0,The website is easy to use.,2025-06-02,1,0,0,0,High Value Customer
953,39,0,3,79448,62,13,55.38,2,24,0.46,0,Good quality and value for money.,2025-05-02,1,0,0,0,High Value Customer
954,65,0,9,104186,47,33,42.24,12,23,0.83,0,Good quality and value for money.,2025-05-16,1,1,1,1,Low Engagement Customer
955,32,1,5,39965,31,10,29.44,2,17,0.11,0,Good quality and value for money.,2025-09-08,1,0,0,0,High Value Customer
956,25,1,1,66506,5,8,29.45,2,28,0.76,0,Good quality and value for money.,2025-05-22,1,0,0,0,High Value Customer
957,41,0,1,56655,69,34,49.18,12,26,0.31,0,The website is easy to use.,2025-09-14,1,2,1,1,Potential Customer
958,54,0,9,68478,3,13,39.24,4,14,0.61,0,Excellent customer service.,2025-07-26,1,1,0,0,Low Engagement Customer
959,53,0,3,62622,17,11,26.76,4,4,0.23,0,Very satisfied with my purchase.,2025-08-05,1,1,0,0,Low Engagement Customer
960,46,1,7,58293,84,13,49.92,0,13,0.64,0,Love the products and fast shipping.,2025-08-29,1,0,0,0,High Value Customer
961,55,1,1,55730,56,14,44.42,2,4,0.2,1,The product did not match the description.,2024-11-02,1,2,0,0,Potential Customer
962,30,1,8,58621,49,10,40.92,0,27,0.97,0,The website is easy to use.,2025-07-15,1,0,0,0,High Value Customer
963,24,0,3,75019,55,19,37.05,4,21,0.88,0,Good quality and value for money.,2025-07-03,1,0,0,0,High Value Customer
964,67,0,2,57385,65,38,40.33,14,30,0.78,0,"Great experience, will shop again!",2025-09-17,1,2,1,1,Potential Customer
965,28,1,1,36180,71,22,48.4,6,24,0.56,0,"Great experience, will shop again!",2025-09-14,1,0,0,1,High Value Customer
966,52,1,9,161744,30,41,63.56,15,23,0.17,0,Love the products and fast shipping.,2025-06-18,1,3,1,1,Other
967,34,1,9,108691,1,8,31.96,1,24,0.98,0,Love the products and fast shipping.,2025-10-18,1,1,0,0,Low Engagement Customer
968,38,1,8,104664,18,7,50.2,0,9,0.38,1,Difficult to navigate the website.,2024-04-05,1,0,0,0,High Value Customer
969,25,1,4,59940,19,8,41.44,2,11,0.54,0,"Great experience, will shop again!",2025-09-07,1,0,0,0,High Value Customer
970,47,1,6,52280,56,25,35.4,8,17,0.03,0,Love the products and fast shipping.,2025-10-09,1,1,1,1,Low Engagement Customer
971,64,0,1,72513,20,26,47.51,10,10,0.09,0,Excellent customer service.,2025-10-16,1,1,1,1,Low Engagement Customer
972,49,0,8,152552,46,21,55.67,5,17,0.02,0,Excellent customer service.,2025-06-08,1,3,0,0,Other
973,51,0,1,77923,15,16,34.1,6,27,0.94,0,Very satisfied with my purchase.,2025-08-10,1,1,0,0,Low Engagement Customer
974,60,0,9,125020,99,48,67.07,15,5,0.62,0,"Great experience, will shop again!",2025-09-26,1,3,1,1,Other
975,51,0,1,53550,99,31,52.82,9,7,0.31,0,Excellent customer service.,2025-09-06,1,2,1,1,Potential Customer
976,23,1,6,41650,81,19,44.02,5,22,0.25,0,Very satisfied with my purchase.,2025-10-16,1,0,0,0,High Value Customer
977,39,1,5,69658,1,12,39.56,4,28,0.97,0,The website is easy to use.,2025-08-23,1,1,0,0,Low Engagement Customer
978,41,1,9,72708,12,13,29.41,4,2,0.59,0,"Great experience, will shop again!",2025-05-09,1,1,0,0,Low Engagement Customer
979,70,0,5,86095,99,36,59.54,11,8,0.47,0,The website is easy to use.,2025-05-10,1,2,1,1,Potential Customer
980,30,0,9,93879,1,11,47.06,4,27,0.56,0,Good quality and value for money.,2025-09-04,1,0,0,0,High Value Customer
981,21,0,0,130513,71,20,55.97,3,28,0.37,0,"Great experience, will shop again!",2025-09-28,1,0,0,0,High Value Customer
982,51,1,9,88549,59,14,40.73,2,1,0.52,0,Love the products and fast shipping.,2025-07-04,1,0,0,0,High Value Customer
983,63,0,5,25570,58,25,35.42,9,19,0.85,0,Very satisfied with my purchase.,2025-10-01,1,1,1,1,Low Engagement Customer
984,20,0,9,48227,75,10,35.75,0,9,0.83,0,"Great experience, will shop again!",2025-08-07,1,0,0,0,High Value Customer
985,32,0,0,85437,32,22,38.2,7,20,0.93,0,The website is easy to use.,2025-07-27,1,1,0,1,Low Engagement Customer
986,37,0,9,117291,41,18,45.5,3,2,0.43,0,Love the products and fast shipping.,2025-06-03,1,0,0,0,High Value Customer
987,34,1,9,146344,47,14,59.97,0,2,0.6,0,Good quality and value for money.,2025-09-03,1,3,0,0,Other
988,61,0,5,27696,57,12,33.07,3,1,0.22,0,Love the products and fast shipping.,2025-06-20,1,1,0,0,Low Engagement Customer
989,29,0,8,101490,5,7,39.74,0,12,0.68,0,Very satisfied with my purchase.,2025-10-16,1,0,0,0,High Value Customer
990,65,0,1,24726,63,19,41.5,5,22,0.45,0,The website is easy to use.,2025-05-20,1,2,0,0,Potential Customer
991,18,0,9,147596,38,10,49.02,0,22,0.47,0,Excellent customer service.,2025-08-06,1,0,0,0,High Value Customer
992,70,0,8,116053,8,28,48.96,10,10,0.81,0,Love the products and fast shipping.,2025-06-05,1,1,1,1,Low Engagement Customer
993,33,1,8,104453,71,24,47.91,5,19,0.31,0,The website is easy to use.,2025-06-10,1,0,1,1,High Value Customer
994,27,0,5,59781,56,28,38.53,9,8,0.73,1,Shipping was too slow.,2025-02-15,1,0,1,1,High Value Customer
995,48,0,9,68036,62,8,43.19,0,9,0.58,1,I will not be shopping here again.,2025-03-02,1,0,0,0,High Value Customer
996,28,1,8,103046,83,18,57.75,3,7,0.22,0,Excellent customer service.,2025-07-17,1,0,0,0,High Value Customer
997,53,1,5,67862,83,25,53.82,6,2,0.71,0,Love the products and fast shipping.,2025-10-21,1,2,1,1,Potential Customer
998,66,0,9,117267,94,48,57.66,15,5,0.07,0,"Great experience, will shop again!",2025-07-27,1,2,1,1,Potential Customer
999,61,1,7,46302,93,34,51.34,12,21,0.28,0,Very satisfied with my purchase.,2025-05-27,1,2,1,1,Potential Customer
1000,39,1,4,74197,47,37,47.38,14,12,0.27,0,Very satisfied with my purchase.,2025-05-08,1,2,1,1,Potential Customer
1001,55,0,9,122691,48,27,45.95,9,13,0.39,0,The website is easy to use.,2025-07-06,1,3,1,1,Other
1002,32,1,4,58044,97,38,44.46,12,3,0.34,0,Love the products and fast shipping.,2025-06-04,1,2,1,1,Potential Customer
1003,40,1,7,40787,34,8,35.17,0,29,0.84,1,The product did not match the description.,2024-06-28,1,0,0,0,High Value Customer
1004,42,1,9,71427,99,32,58.2,8,12,0.22,0,"Great experience, will shop again!",2025-08-08,1,2,1,1,Potential Customer
1005,26,1,1,66630,60,26,45.32,8,28,0.53,0,Very satisfied with my purchase.,2025-07-21,1,0,1,1,High Value Customer
1006,52,0,5,94794,63,39,47.38,14,9,0.64,0,"Great experience, will shop again!",2025-10-16,1,2,1,1,Potential Customer
1007,26,0,5,53287,54,17,45.49,5,25,0.1,0,Good quality and value for money.,2025-10-15,1,0,0,0,High Value Customer
1008,56,0,0,141771,88,40,60.39,12,17,0.86,0,Excellent customer service.,2025-06-12,1,3,1,1,Other
1009,22,1,3,26927,6,11,23.02,4,22,0.82,1,"Poor quality, item broke after a week.",2024-02-19,1,1,0,0,Low Engagement Customer
1010,52,1,2,56778,58,36,35.59,14,14,0.51,0,"Great experience, will shop again!",2025-08-19,1,2,1,1,Potential Customer
1011,39,1,1,55859,100,31,59.79,8,19,0.65,0,"Great experience, will shop again!",2025-07-27,1,2,1,1,Potential Customer
1012,62,1,4,91606,75,24,60.74,6,20,0.81,0,Love the products and fast shipping.,2025-08-08,1,2,1,1,Potential Customer
1013,55,0,9,153535,29,36,63.72,12,22,0.95,1,Shipping was too slow.,2024-01-15,1,3,1,1,Other
1014,59,0,6,145150,3,28,41.36,10,2,0.26,0,Love the products and fast shipping.,2025-07-23,1,1,1,1,Low Engagement Customer
1015,22,1,0,65014,20,14,44.37,4,25,0.96,0,Love the products and fast shipping.,2025-06-21,1,0,0,0,High Value Customer
1016,27,0,9,145065,21,19,56.42,5,26,0.01,0,The website is easy to use.,2025-05-16,1,3,0,0,Other
1017,69,0,1,27760,30,24,36.15,10,24,0.9,0,Good quality and value for money.,2025-07-22,1,1,1,1,Low Engagement Customer
1018,55,1,0,75181,35,29,32.51,10,16,0.78,0,Good quality and value for money.,2025-07-27,1,1,1,1,Low Engagement Customer
1019,56,1,9,71437,70,40,45.57,14,6,0.04,0,Good quality and value for money.,2025-08-09,1,2,1,1,Potential Customer
1020,36,1,5,34214,36,10,24.37,2,16,0.82,0,Excellent customer service.,2025-08-20,1,1,0,0,Low Engagement Customer
1021,40,0,9,74538,32,10,50.06,2,12,0.79,0,Excellent customer service.,2025-08-18,1,0,0,0,High Value Customer
1022,44,1,8,51789,1,11,39.37,3,28,0.03,0,The website is easy to use.,2025-10-08,1,1,0,0,Low Engagement Customer
1023,68,0,5,52922,82,29,54.96,9,20,0.72,0,The website is easy to use.,2025-10-19,1,2,1,1,Potential Customer
1024,27,1,5,34870,64,24,47.92,7,24,0.76,0,The website is easy to use.,2025-06-05,1,0,1,1,High Value Customer
1025,20,0,5,79265,64,14,50.59,1,12,0.18,0,Excellent customer service.,2025-09-03,1,0,0,0,High Value Customer
1026,45,0,7,37612,39,9,38.69,1,16,0.52,0,"Great experience, will shop again!",2025-09-19,1,0,0,0,High Value Customer
1027,69,1,6,173913,50,26,63.27,5,24,0.74,0,"Great experience, will shop again!",2025-09-08,1,3,1,1,Other
1028,50,0,4,96180,54,22,50.68,6,19,0.2,0,Excellent customer service.,2025-05-09,1,2,0,1,Potential Customer
1029,39,0,3,68867,95,23,57.45,5,29,0.77,0,Love the products and fast shipping.,2025-09-15,1,2,1,1,Potential Customer
1030,52,0,5,61556,91,31,41.2,9,2,0.6,0,Very satisfied with my purchase.,2025-05-10,1,2,1,1,Potential Customer
1031,59,1,1,59335,56,30,52.59,11,4,0.79,1,Customer service was unhelpful.,2024-11-15,1,2,1,1,Potential Customer
1032,61,1,3,25986,42,35,41.25,15,16,0.18,0,The website is easy to use.,2025-06-18,1,1,1,1,Low Engagement Customer
1033,36,1,9,58909,32,18,41.36,6,22,0.94,0,Very satisfied with my purchase.,2025-07-10,1,1,0,0,Low Engagement Customer
1034,69,1,5,64195,58,17,42.76,4,24,0.0,0,Good quality and value for money.,2025-10-25,1,2,0,0,Potential Customer
1035,26,1,1,45767,29,20,37.35,7,5,0.08,0,Excellent customer service.,2025-06-23,1,0,0,0,High Value Customer
1036,57,0,4,118072,85,15,51.57,1,2,0.41,1,Shipping was too slow.,2025-01-20,1,3,0,0,Other
1037,30,1,9,79890,64,15,47.47,1,2,0.98,0,Excellent customer service.,2025-07-24,1,0,0,0,High Value Customer
1038,56,1,9,56059,40,14,40.17,4,15,0.23,0,The website is easy to use.,2025-08-28,1,1,0,0,Low Engagement Customer
1039,25,0,4,80499,34,24,47.97,7,9,0.49,0,Love the products and fast shipping.,2025-06-17,1,0,1,1,High Value Customer
1040,28,0,3,37741,98,13,56.44,1,30,0.17,0,Excellent customer service.,2025-05-02,1,0,0,0,High Value Customer
1041,18,0,4,64316,17,5,28.72,0,9,0.4,1,The product did not match the description.,2024-10-23,1,0,0,0,High Value Customer
1042,65,0,9,106032,97,22,61.18,3,14,0.66,0,Very satisfied with my purchase.,2025-10-07,1,3,0,1,Other
1043,47,1,5,62563,38,39,45.74,15,22,0.39,0,Very satisfied with my purchase.,2025-09-04,1,1,1,1,Low Engagement Customer
1044,38,0,7,20257,82,32,39.13,12,1,0.73,0,Good quality and value for money.,2025-06-04,1,2,1,1,Potential Customer
1045,50,0,9,94808,61,38,52.38,13,24,0.29,0,Love the products and fast shipping.,2025-08-10,1,2,1,1,Potential Customer
1046,54,0,9,78325,73,16,59.05,2,12,0.83,0,Good quality and value for money.,2025-09-14,1,2,0,0,Potential Customer
1047,24,0,3,20389,21,7,28.04,1,26,0.6,0,The website is easy to use.,2025-07-04,1,0,0,0,High Value Customer
